Id;status_civil;sexo;data_nascimento;saldo conta_corrente;valor_financiamento;patrimonio;ocupação;tempo_emprego_atual;salario;tipo_de_moradia;numero_dependentes;Bom_mal_pagador
770;OUTRO;NAO_DISPONIVEL;1952-01-17;63924035.3736;;4756671.4453;;;89260274.1407;;;1
771;CASADO;OUTRO;1949-10-05;37983342.5734;;39053864.4564;;;18806188.7846;;;1
772;SEPARADO_JUDICIALMENTE;NAO_DISPONIVEL;1968-11-15;26601422.7402;;99187548.0721;;;44403634.8008;;;1
773;OUTRO;NAO_DISPONIVEL;1988-07-09;89265267.5985;;16951580.7814;;;95667125.6086;;;1
774;OUTRO;OUTRO;1984-08-15;87641267.645;;49663703.9508;;;96534685.873;;;1
775;VIUVO;FEMININO;1954-10-23;37511074.5934;;75450813.3651;;;35321869.0918;;;1
776;SEPARADO_JUDICIALMENTE;NAO_DISPONIVEL;1948-08-01;75489528.6527;;23658223.3766;;;48965576.7793;;;1
777;CASADO;FEMININO;1958-02-21;15181639.3919;;63625428.5852;;;20072624.7713;;;1
778;DIVORCIADO;FEMININO;1984-05-16;91715509.5132;;27711790.4298;;;59770929.1458;;;1
779;DIVORCIADO;NAO_DISPONIVEL;1983-05-10;16002325.1199;;66370064.9397;;;70287659.3408;;;1
780;UNIAO_ESTAVEL;MASCULINO;1989-11-07;73219431.424;;34783717.8982;;;71644371.8232;;;1
781;UNIAO_ESTAVEL;OUTRO;1990-03-12;69922708.6892;;67699234.861;;;84382576.9555;;;1
782;SOLTEIRO;OUTRO;1963-10-19;96540033.6453;;75344939.9639;;;5086078.0714;;;1
783;OUTRO;OUTRO;1942-11-25;41743406.0249;;80565916.8493;;;88283319.4473;;;1
784;SOLTEIRO;FEMININO;1993-05-22;43654470.0937;;22938648.1258;;;11056977.5395;;;1
785;SOLTEIRO;MASCULINO;1975-10-19;5878517.8934;;52025236.0882;;;4358132.9781;;;1
786;CASADO;NAO_DISPONIVEL;1958-06-12;75643830.2121;;11983049.2617;;;23314615.362;;;1
787;CASADO;NAO_DISPONIVEL;1980-11-28;60519963.7434;;70739598.7962;;;18253637.7376;;;1
788;SOLTEIRO;NAO_DISPONIVEL;1999-05-03;17450642.6906;;43619399.6637;;;12332579.6961;;;1
789;SOLTEIRO;NAO_DISPONIVEL;1953-10-24;32265815.6584;;43523640.7748;;;2091508.0118;;;1
790;OUTRO;NAO_DISPONIVEL;1992-08-12;53932522.1054;;85554473.8764;;;98278942.4898;;;1
791;OUTRO;OUTRO;1968-02-17;70812080.7861;;33857835.1647;;;97718057.2234;;;1
792;CASADO;FEMININO;1966-10-14;95142568.3567;;78148802.6827;;;17877928.0353;;;1
793;SOLTEIRO;MASCULINO;1955-06-15;78544272.655;;32724826.9213;;;7669471.5932;;;1
794;DIVORCIADO;OUTRO;1999-05-31;83785145.7317;;68457573.3402;;;65240727.6672;;;1
795;CASADO;MASCULINO;1966-03-04;85369448.9629;;40265003.6781;;;17311926.8977;;;1
796;CASADO;MASCULINO;1970-05-16;31603475.0712;;33013740.1544;;;26918771.9197;;;1
797;UNIAO_ESTAVEL;FEMININO;1942-01-11;26418368.6995;;81547727.901;;;71490081.7093;;;1
798;SEPARADO_JUDICIALMENTE;FEMININO;1965-02-16;66195652.7354;;68962826.612;;;46427162.9243;;;1
799;DIVORCIADO;FEMININO;1956-10-10;99660662.0575;;7205157.0728;;;59225349.2811;;;1
800;UNIAO_ESTAVEL;MASCULINO;1963-01-14;8046015.4309;;85191332.7913;;;82809315.3759;;;1
801;CASADO;OUTRO;1957-07-10;50780305.5054;;42567288.9854;;;20288905.4381;;;1
802;CASADO;NAO_DISPONIVEL;1972-10-23;47056287.9068;;526700.3731;;;25511541.9869;;;1
803;OUTRO;NAO_DISPONIVEL;1998-08-12;18386525.2835;;83906837.226;;;92467835.2263;;;1
804;CASADO;OUTRO;1953-09-22;21782216.7902;;16443254.0055;;;21572891.1276;;;1
805;CASADO;MASCULINO;1977-03-10;2517185.8855;;17500593.9669;;;17929389.032;;;1
806;VIUVO;FEMININO;1985-11-11;16853178.4205;;94711473.615;;;30843729.8693;;;1
807;CASADO;NAO_DISPONIVEL;1953-05-19;89124838.5363;;16395053.8253;;;14454308.3801;;;1
808;UNIAO_ESTAVEL;FEMININO;1952-12-20;95880837.7602;;69662852.3544;;;83214663.371;;;1
809;VIUVO;OUTRO;1982-03-24;4521349.1392;;3285757.3961;;;28900083.6105;;;1
810;OUTRO;NAO_DISPONIVEL;1978-07-06;4383395.1179;;55669950.6494;;;94767465.2864;;;1
811;CASADO;NAO_DISPONIVEL;1970-12-24;59309287.2211;;84959175.6359;;;23537784.4164;;;1
812;SEPARADO_JUDICIALMENTE;MASCULINO;1976-05-09;50448577.3394;;11917318.9132;;;48199655.4485;;;1
813;SOLTEIRO;MASCULINO;1991-11-08;98032130.1615;;81521770.6139;;;1822474.4642;;;0
814;SOLTEIRO;NAO_DISPONIVEL;1981-10-18;17838585.2999;;64645455.853;;;840157.1456;;;1
815;DIVORCIADO;MASCULINO;1997-04-20;80763719.3879;;689820.6124;;;64466928.3487;;;1
816;SOLTEIRO;NAO_DISPONIVEL;1951-01-28;26082690.9933;;34367123.2285;;;1806765.7068;;;1
817;UNIAO_ESTAVEL;FEMININO;1955-07-04;49763912.8375;;90378755.4983;;;75672480.755;;;1
818;SOLTEIRO;NAO_DISPONIVEL;1997-09-08;86308649.6572;;78586127.3121;;;5098042.7025;;;1
819;OUTRO;MASCULINO;1982-12-02;21162964.5349;;25272339.2598;;;85745937.9866;;;1
820;VIUVO;OUTRO;1974-04-10;4089078.7665;;37875284.6441;;;38275880.3796;;;1
821;SOLTEIRO;OUTRO;1966-04-04;51169112.7336;;10132300.1936;;;73055.5497;;;1
822;OUTRO;NAO_DISPONIVEL;1956-07-09;19949986.7438;;43318342.8458;;;89760513.7073;;;1
823;SOLTEIRO;NAO_DISPONIVEL;1977-05-22;4447327.6911;;37110818.7377;;;13894505.0312;;;1
824;OUTRO;NAO_DISPONIVEL;1954-08-12;43181229.2136;;93727983.4819;;;97525036.3842;;;1
825;VIUVO;OUTRO;1982-11-23;73691949.4811;;24244590.9322;;;42716618.0604;;;1
826;CASADO;MASCULINO;1968-09-14;99692920.1862;;11477382.7155;;;27763652.78;;;1
827;SOLTEIRO;NAO_DISPONIVEL;1955-04-25;31650762.7873;;15110015.6714;;;6241149.5093;;;1
828;CASADO;FEMININO;1954-02-24;55255291.5767;;94741501.1774;;;19699320.652;;;1
829;SOLTEIRO;FEMININO;1968-06-30;4113762.6354;;81603559.0124;;;5915258.1603;;;1
830;SEPARADO_JUDICIALMENTE;OUTRO;1998-03-19;45768993.2364;;17516904.2189;;;52818053.5025;;;1
831;VIUVO;OUTRO;1964-04-24;99452593.5475;;69855497.824;;;35623877.1626;;;1
832;DIVORCIADO;OUTRO;1991-02-19;94368006.2394;;24607042.8852;;;60961777.4565;;;1
833;SOLTEIRO;NAO_DISPONIVEL;1990-11-28;80791472.423;;57923882.1315;;;1682580.9208;;;1
834;VIUVO;OUTRO;1952-03-14;61255659.3338;;66619265.2981;;;34422268.3044;;;1
835;DIVORCIADO;MASCULINO;1952-10-27;2591002.9836;;13826004.9061;;;67578985.0758;;;1
836;VIUVO;FEMININO;1949-10-23;86832284.7798;;25945385.0532;;;31691474.9422;;;1
837;CASADO;OUTRO;1964-03-16;89160021.8912;;82604528.6731;;;18320750.9837;;;1
838;OUTRO;NAO_DISPONIVEL;1974-05-29;65553837.5354;;23145146.7392;;;95153564.9862;;;1
839;VIUVO;NAO_DISPONIVEL;1982-09-18;69122602.4892;;19221313.804;;;39530196.0414;;;1
840;OUTRO;OUTRO;1955-02-16;34300809.8766;;56800432.1448;;;88034021.5329;;;1
841;SEPARADO_JUDICIALMENTE;NAO_DISPONIVEL;1972-03-28;41683196.4775;;12528168.7038;;;43231450.0779;;;1
842;DIVORCIADO;NAO_DISPONIVEL;1978-10-18;63284505.7571;;82808477.8608;;;61032578.0648;;;1
843;OUTRO;NAO_DISPONIVEL;1947-02-03;33774609.6575;;88489828.3518;;;90874982.3917;;;1
844;DIVORCIADO;FEMININO;1995-05-13;66981463.7311;;34371671.6682;;;57893875.5471;;;1
845;DIVORCIADO;MASCULINO;1945-02-13;24716769.9834;;14803903.0526;;;58980841.4846;;;1
846;OUTRO;OUTRO;1963-11-30;4714614.5529;;87512294.3058;;;87262947.986;;;1
847;DIVORCIADO;MASCULINO;1978-07-16;93824304.0256;;63590360.5187;;;61491808.0296;;;1
848;CASADO;NAO_DISPONIVEL;1958-05-06;45072939.3421;;62374991.975;;;20200355.1489;;;1
849;CASADO;MASCULINO;1984-02-09;97623182.8699;;31803214.7675;;;19712006.8719;;;1
850;CASADO;OUTRO;1940-04-19;99373999.5572;;14397595.446;;;19047052.2227;;;1
851;CASADO;FEMININO;1982-12-14;32457592.9851;;38645198.904;;;27435284.7882;;;1
852;CASADO;FEMININO;1994-01-15;22514888.4519;;34673495.081;;;18032018.334;;;1
853;UNIAO_ESTAVEL;NAO_DISPONIVEL;1942-06-22;38145936.2282;;67967302.4642;;;74089554.6549;;;1
854;OUTRO;FEMININO;1988-10-09;51706195.9681;;10765236.7413;;;89767269.4048;;;1
855;UNIAO_ESTAVEL;OUTRO;1992-05-20;24271881.9505;;22035977.932;;;79910434.0998;;;1
856;CASADO;NAO_DISPONIVEL;1993-08-19;37226667.4017;;76665029.5368;;;16648301.1993;;;0
857;DIVORCIADO;MASCULINO;1941-06-12;17501976.4119;;95018931.6224;;;61014785.9388;;;1
858;UNIAO_ESTAVEL;FEMININO;1966-06-28;51113819.194;;68802557.0347;;;82216530.6352;;;1
859;DIVORCIADO;NAO_DISPONIVEL;1964-08-24;15616553.9863;;98172861.2407;;;57646115.8516;;;1
860;UNIAO_ESTAVEL;NAO_DISPONIVEL;1973-12-01;37288595.2096;;92495452.9217;;;81347810.4785;;;1
861;CASADO;MASCULINO;1981-09-22;74425543.2818;;376477.3448;;;17514608.2061;;;0
862;SOLTEIRO;NAO_DISPONIVEL;1986-02-05;98730718.8075;;50377551.0789;;;14081577.3502;;;1
863;CASADO;OUTRO;1963-12-11;77348448.3355;;84062086.3693;;;17092754.1018;;;1
864;SEPARADO_JUDICIALMENTE;MASCULINO;1998-09-22;64047838.8297;;40667405.0384;;;47049704.9576;;;1
865;DIVORCIADO;OUTRO;1977-07-12;13160803.8029;;64525572.0543;;;59727457.5696;;;1
866;OUTRO;FEMININO;1998-11-13;50675972.5912;;45668156.128;;;92084832.0111;;;1
867;UNIAO_ESTAVEL;OUTRO;1966-10-21;12949305.6474;;39255462.7997;;;74175813.4948;;;1
868;UNIAO_ESTAVEL;FEMININO;1958-05-15;17095053.4863;;47233853.692;;;81814263.8044;;;1
869;VIUVO;MASCULINO;1961-03-10;13395528.4115;;68317800.7058;;;33774380.1412;;;1
870;SOLTEIRO;FEMININO;1978-04-03;47450991.4078;;16026885.1583;;;10513989.9646;;;1
871;SEPARADO_JUDICIALMENTE;NAO_DISPONIVEL;1948-11-25;64095750.8996;;57711965.4327;;;47129633.0625;;;1
872;SEPARADO_JUDICIALMENTE;OUTRO;1946-01-26;26957973.844;;32705907.5924;;;57120411.5047;;;1
873;UNIAO_ESTAVEL;FEMININO;1986-05-27;29312207.0792;;53831689.5226;;;81429785.7701;;;1
874;OUTRO;NAO_DISPONIVEL;1959-09-17;93068858.7532;;36628864.8981;;;86921219.4269;;;1
875;UNIAO_ESTAVEL;NAO_DISPONIVEL;1941-06-03;53458978.7555;;15842139.3762;;;84154775.782;;;1
876;VIUVO;MASCULINO;1947-07-11;71800915.7028;;60628807.893;;;31651650.6347;;;1
877;UNIAO_ESTAVEL;MASCULINO;1997-03-22;8870989.2704;;79533293.4903;;;78740802.6443;;;1
878;UNIAO_ESTAVEL;MASCULINO;1983-02-15;13086362.0947;;61082300.8177;;;78913861.3992;;;1
879;SOLTEIRO;FEMININO;1991-03-28;42463499.4841;;13843986.6959;;;9088120.5186;;;1
880;SOLTEIRO;FEMININO;1991-02-04;8318478.1197;;33998131.9475;;;8523842.9796;;;1
881;UNIAO_ESTAVEL;MASCULINO;1977-12-02;42371328.7775;;71819903.5654;;;75672748.7664;;;1
882;SOLTEIRO;OUTRO;1968-03-04;63797425.2272;;48300134.6526;;;7272125.3586;;;1
883;DIVORCIADO;NAO_DISPONIVEL;1953-05-26;10810030.2085;;35678906.4751;;;70828689.1128;;;1
884;SEPARADO_JUDICIALMENTE;NAO_DISPONIVEL;1975-04-23;58222231.7827;;55797636.3002;;;46629941.4395;;;1
885;UNIAO_ESTAVEL;MASCULINO;1986-04-25;5159339.2549;;56625627.0437;;;80415129.9517;;;1
886;UNIAO_ESTAVEL;FEMININO;1985-02-22;41017.058;;89268225.2839;;;81669434.7636;;;1
887;VIUVO;OUTRO;1942-07-14;10860937.4935;;24678531.3683;;;34531600.5211;;;1
888;UNIAO_ESTAVEL;MASCULINO;1949-11-15;85942016.0411;;78042389.8595;;;76490621.5982;;;1
889;OUTRO;OUTRO;1988-06-23;42798800.9793;;29338741.9404;;;99770716.2553;;;1
890;SOLTEIRO;OUTRO;1964-08-20;66326158.4444;;6549585.9409;;;3964827.9849;;;1
891;VIUVO;MASCULINO;1963-03-21;45907047.2886;;3746137.4977;;;39141938.7699;;;1
892;OUTRO;NAO_DISPONIVEL;1999-12-01;80001523.735;;88616128.8233;;;85917731.7261;;;1
893;SOLTEIRO;NAO_DISPONIVEL;1998-03-20;84801068.264;;40789341.0064;;;6883323.9619;;;1
894;DIVORCIADO;MASCULINO;1990-09-13;94449393.3323;;59897989.2972;;;61268906.5208;;;1
895;SEPARADO_JUDICIALMENTE;FEMININO;1971-07-13;58687321.4777;;47312861.8831;;;56446354.1786;;;1
896;CASADO;FEMININO;1978-03-21;45289333.5086;;54680314.2763;;;22491009.7508;;;1
897;OUTRO;OUTRO;1982-02-02;21008808.1973;;7934366.6227;;;99100751.5099;;;1
898;CASADO;MASCULINO;1975-06-05;74092409.8129;;72445496.7278;;;24217627.1881;;;1
899;SOLTEIRO;OUTRO;1968-07-31;42142904.4572;;87134616.7423;;;6590887.3958;;;1
900;SOLTEIRO;OUTRO;1958-06-10;43263472.3952;;77883060.8947;;;9283689.8754;;;1
901;CASADO;FEMININO;1948-03-29;76428123.3586;;96582962.6312;;;19260308.21;;;1
902;SEPARADO_JUDICIALMENTE;NAO_DISPONIVEL;1950-04-11;1632245.6071;;10048525.5635;;;55668037.7361;;;1
903;VIUVO;FEMININO;1987-12-20;66762688.3318;;37139474.3688;;;34126363.9587;;;1
904;DIVORCIADO;NAO_DISPONIVEL;1977-01-26;20062099.9459;;99778156.1955;;;59014391.0296;;;1
905;UNIAO_ESTAVEL;NAO_DISPONIVEL;1976-12-10;9259010.3289;;53004366.1882;;;72561228.7139;;;1
906;UNIAO_ESTAVEL;NAO_DISPONIVEL;1986-02-06;60699717.9083;;88427753.7005;;;84822448.4262;;;1
907;SOLTEIRO;OUTRO;1951-08-04;11551613.7512;;6107871.7321;;;3503047.7329;;;1
908;DIVORCIADO;OUTRO;1984-02-24;28138322.3294;;74925491.8616;;;58399259.3204;;;1
909;CASADO;FEMININO;1944-04-06;45871599.7096;;97675050.6566;;;20415906.66;;;1
910;UNIAO_ESTAVEL;MASCULINO;1991-03-02;12824402.0618;;94526455.3978;;;80413032.2408;;;1
911;DIVORCIADO;NAO_DISPONIVEL;1944-09-19;8862378.1345;;73684693.8579;;;65707839.2752;;;1
912;DIVORCIADO;OUTRO;1968-08-18;70108802.9962;;89450839.4781;;;70388234.9834;;;1
913;UNIAO_ESTAVEL;NAO_DISPONIVEL;1985-07-17;84925358.3101;;4501817.3769;;;74969983.0963;;;1
914;CASADO;FEMININO;1978-09-25;31117018.4201;;45412600.4245;;;21715004.9906;;;1
915;CASADO;FEMININO;1991-11-27;90810892.4549;;57305880.808;;;18773880.7391;;;1
916;OUTRO;OUTRO;1989-11-27;78568296.0686;;19009997.296;;;96424563.0099;;;1
917;CASADO;OUTRO;1969-09-12;19225622.1401;;20891492.9308;;;25576430.7923;;;1
918;DIVORCIADO;NAO_DISPONIVEL;1994-05-22;75035497.5165;;84542227.1101;;;66890788.4339;;;1
919;UNIAO_ESTAVEL;OUTRO;1956-01-24;34180822.1123;;80324669.0776;;;79171197.6751;;;1
920;OUTRO;OUTRO;1994-08-14;68138107.3774;;34886339.4003;;;95698758.4452;;;1
921;SOLTEIRO;FEMININO;1957-10-01;96558370.683;;80471351.5667;;;7340151.813;;;1
922;DIVORCIADO;NAO_DISPONIVEL;1957-09-13;35888167.3813;;39827172.1065;;;68181997.4146;;;1
923;SEPARADO_JUDICIALMENTE;FEMININO;1961-07-01;64612195.1983;;35180044.3346;;;47011556.5185;;;1
924;OUTRO;NAO_DISPONIVEL;1977-10-18;42868985.0373;;262489.1206;;;90468689.9191;;;1
925;SOLTEIRO;NAO_DISPONIVEL;1977-11-04;74320968.6574;;20711952.1709;;;13080547.1069;;;1
926;OUTRO;NAO_DISPONIVEL;1998-05-30;50331463.3876;;89204822.0543;;;95969851.4497;;;1
927;DIVORCIADO;OUTRO;1948-07-17;63625167.2926;;85970409.193;;;69117075.0026;;;1
928;OUTRO;FEMININO;1982-03-09;58624157.8507;;97997294.0151;;;92137637.2555;;;1
929;VIUVO;NAO_DISPONIVEL;1946-11-01;55340500.6309;;80041432.2322;;;36485740.0378;;;1
930;SEPARADO_JUDICIALMENTE;NAO_DISPONIVEL;1997-10-04;68897332.5432;;89915229.2028;;;45551246.927;;;1
931;DIVORCIADO;FEMININO;1972-02-11;86265512.7083;;8810041.4075;;;70424866.0187;;;1
932;SOLTEIRO;NAO_DISPONIVEL;1967-01-01;47973392.5758;;57464115.4688;;;1528201.2369;;;1
933;DIVORCIADO;OUTRO;1960-10-10;87423572.4017;;82223191.7802;;;64032607.3742;;;1
934;UNIAO_ESTAVEL;NAO_DISPONIVEL;1985-01-18;22795636.0344;;97169067.3211;;;72535523.9549;;;1
935;OUTRO;OUTRO;1992-11-30;72336193.5345;;90776840.8073;;;86290756.0761;;;1
936;SOLTEIRO;OUTRO;1966-09-22;72649655.3042;;72354067.1152;;;8486642.0681;;;1
937;SOLTEIRO;NAO_DISPONIVEL;1945-01-20;26816443.417;;14595063.1641;;;12644814.2009;;;1
938;UNIAO_ESTAVEL;MASCULINO;1943-03-25;76737254.7857;;99808444.1557;;;85017008.5087;;;1
939;UNIAO_ESTAVEL;MASCULINO;1970-01-03;92377278.9084;;25409006.8649;;;76356974.9008;;;1
940;VIUVO;FEMININO;1942-02-15;43387765.8673;;5775070.5052;;;30332320.4622;;;1
941;SOLTEIRO;NAO_DISPONIVEL;1947-04-02;82719599.4182;;38270833.2399;;;9426611.2416;;;1
942;CASADO;FEMININO;1989-08-11;80060443.0897;;69171678.0954;;;24469286.8201;;;1
943;OUTRO;OUTRO;1979-07-28;73509524.7818;;80159858.4413;;;88654233.5135;;;1
944;CASADO;MASCULINO;1997-10-22;87126833.5187;;11788990.091;;;21350929.3233;;;1
945;SOLTEIRO;MASCULINO;1970-08-21;47743512.0051;;89475044.1558;;;5255513.8651;;;1
946;VIUVO;FEMININO;1954-10-28;81124808.3308;;77950304.9218;;;36509459.1938;;;1
947;UNIAO_ESTAVEL;FEMININO;1987-01-25;89586076.2281;;40357239.071;;;79494970.8474;;;1
948;DIVORCIADO;MASCULINO;1950-08-07;26165748.592;;79157933.5463;;;67838827.6339;;;1
949;UNIAO_ESTAVEL;FEMININO;1955-02-13;5155397.196;;19404275.5213;;;74936492.504;;;1
950;SEPARADO_JUDICIALMENTE;FEMININO;1947-09-26;82290402.0107;;84250027.6821;;;46568389.7957;;;1
951;OUTRO;FEMININO;1943-01-10;57936441.3826;;12641456.62;;;88794988.1811;;;1
952;UNIAO_ESTAVEL;MASCULINO;1985-07-13;29947182.1926;;61515164.7846;;;80012313.1051;;;1
953;CASADO;OUTRO;1972-03-26;92845129.0304;;56513264.7457;;;24360013.2069;;;1
954;DIVORCIADO;OUTRO;1969-06-18;502560.7855;;61059328.6989;;;58949642.9004;;;1
955;SEPARADO_JUDICIALMENTE;FEMININO;1995-05-03;33750579.5084;;95779988.6787;;;49120809.2753;;;1
956;SEPARADO_JUDICIALMENTE;OUTRO;1982-07-14;17000679.3277;;29977940.3518;;;50770296.3006;;;1
957;SOLTEIRO;NAO_DISPONIVEL;1966-04-30;90470785.2842;;93880608.9033;;;13691756.1087;;;1
958;SEPARADO_JUDICIALMENTE;FEMININO;1962-12-10;1854281.4945;;63704866.2789;;;57028741.4712;;;1
959;SOLTEIRO;MASCULINO;1974-04-24;46088472.5418;;46353289.9062;;;10377640.8951;;;1
960;CASADO;NAO_DISPONIVEL;1958-03-18;82874514.4007;;67777491.5213;;;15055566.8057;;;1
961;DIVORCIADO;NAO_DISPONIVEL;1940-11-01;45786328.311;;38341234.078;;;71103151.8053;;;1
962;DIVORCIADO;MASCULINO;1940-05-20;68848473.8627;;27339404.5713;;;70338843.2225;;;1
963;SOLTEIRO;OUTRO;1945-12-11;11364967.783;;46443250.5204;;;4701849.841;;;1
964;OUTRO;NAO_DISPONIVEL;1951-01-13;51832793.0629;;27209231.125;;;97889073.9139;;;0
965;UNIAO_ESTAVEL;NAO_DISPONIVEL;1996-02-22;79455782.5887;;33989501.6374;;;80736685.0862;;;1
966;CASADO;OUTRO;1990-07-27;7239120.3017;;75978300.3565;;;22074148.7927;;;1
967;SOLTEIRO;OUTRO;1986-12-15;8010000.5055;;44518860.3801;;;11319947.7116;;;1
968;UNIAO_ESTAVEL;OUTRO;1992-12-21;10075542.0267;;82372255.3352;;;80316279.4445;;;1
969;CASADO;FEMININO;1961-03-30;27825310.8849;;50207647.6215;;;16770290.1595;;;1
970;VIUVO;NAO_DISPONIVEL;1948-03-16;82053202.5943;;51794219.5934;;;32401643.3461;;;1
971;UNIAO_ESTAVEL;MASCULINO;1986-04-15;64173151.6515;;92050958.4357;;;84554470.7423;;;1
972;DIVORCIADO;OUTRO;1994-05-02;99330976.1801;;10603537.8399;;;59824271.4374;;;1
973;VIUVO;MASCULINO;1966-02-19;92650638.6818;;96924132.8857;;;31578914.1328;;;1
974;CASADO;MASCULINO;1961-02-10;28221811.7714;;54864833.6771;;;28543421.3406;;;1
975;SOLTEIRO;FEMININO;1973-05-06;77142476.8374;;10419489.5719;;;9489170.6929;;;1
976;UNIAO_ESTAVEL;NAO_DISPONIVEL;1948-03-24;96143448.8793;;37467275.1387;;;80031762.2402;;;1
977;SEPARADO_JUDICIALMENTE;FEMININO;1963-07-03;5754056.196;;81327259.03;;;53924392.7887;;;1
978;SEPARADO_JUDICIALMENTE;FEMININO;1996-12-26;74742526.827;;85433600.4543;;;54075920.7396;;;1
979;CASADO;MASCULINO;1968-04-05;31476143.1506;;9866352.5134;;;27548008.5324;;;1
980;UNIAO_ESTAVEL;NAO_DISPONIVEL;1950-04-06;41887989.7465;;96765350.2347;;;83334299.7173;;;1
981;DIVORCIADO;NAO_DISPONIVEL;1964-09-23;53332547.602;;63794286.3303;;;68025449.379;;;1
982;SOLTEIRO;FEMININO;1991-11-25;14225709.122;;8883867.6965;;;3288050.6847;;;1
983;CASADO;NAO_DISPONIVEL;1975-10-03;11211767.3319;;57529365.5808;;;15295273.5878;;;1
984;OUTRO;MASCULINO;1977-08-23;22463346.6748;;42240084.6113;;;89533242.4796;;;1
985;DIVORCIADO;OUTRO;1948-07-11;27595629.8398;;2134042.9802;;;61307496.4999;;;1
986;SEPARADO_JUDICIALMENTE;OUTRO;1974-06-16;65230036.4175;;9622590.4502;;;44926827.3707;;;1
987;OUTRO;NAO_DISPONIVEL;1963-07-14;40537509.0051;;45909834.7063;;;90305988.0998;;;1
988;SOLTEIRO;MASCULINO;1998-04-21;39702175.3545;;62782783.1087;;;12357017.251;;;1
989;CASADO;FEMININO;1985-01-29;70282055.7623;;6919551.036;;;20367053.5761;;;1
990;DIVORCIADO;FEMININO;1956-03-11;98058950.0104;;21354813.2644;;;69392490.4381;;;1
991;OUTRO;NAO_DISPONIVEL;1954-10-22;9338357.2074;;18044312.9793;;;89564145.7414;;;1
992;DIVORCIADO;MASCULINO;1975-05-05;5948928.4192;;63773581.0739;;;66841612.2974;;;1
993;DIVORCIADO;MASCULINO;1950-01-29;24655231.9508;;32666334.3462;;;70488960.9415;;;0
994;SOLTEIRO;MASCULINO;1981-09-08;38853486.491;;96329078.0231;;;6969565.8517;;;1
995;SOLTEIRO;NAO_DISPONIVEL;1999-02-13;36166710.999;;47761709.72;;;2511049.5491;;;1
996;VIUVO;NAO_DISPONIVEL;1958-11-25;19696083.482;;21584456.7336;;;40343645.9059;;;1
997;OUTRO;FEMININO;1994-07-02;44504983.1916;;59418075.8922;;;96606503.3225;;;1
998;OUTRO;MASCULINO;1979-10-14;95651903.4504;;12094313.4838;;;93134728.1439;;;1
999;OUTRO;FEMININO;1971-08-26;80323145.896;;21483807.8192;;;99586878.4895;;;1
